business_id,full_address,active,categories,review_count,business_name,latitude,longitude,stars,,
7QSYBp2-AOdyUJXEaLnbgA,3821 N Scottsdale Rd Scottsdale AZ 85251,TRUE,Steakhouses American (New) Restaurants,188,Bandera,33.492381,-111.925947,4,,
7rE0WTaxEsb4N0t4qqbvDQ,10415 N 35th Avenue Phoenix AZ 85051,TRUE,Beauty & Spas Nail Salons,4,Phong Super Nail,33.580242,-112.134043,4.5,,
7rjUUpPCpQG6lZonQYGb5w,2501 W Happy Valley Road Phoenix AZ 85085,TRUE,Department Stores Fashion Shopping Home & Garden Furniture Stores,5,Cost Plus World Market,33.711091,-112.112277,4.5,,
7RLjQ0Y8wRihcPHJP3BpkQ,N 59th Ave & Deer Valley Rd Glendale AZ 85311,TRUE,Active Life Parks,19,Thunderbird Park,33.691536,-112.202396,4,,
7rNxQjRe7vd755tG6JeU2w,6901 N Litchfield Road Glendale AZ 85307,TRUE,Restaurants,4,Taco Bell,33.535973,-112.358034,3.5,,
7rs4ZwSHH57epBipWomYhw,2111 S Alma School Road Mesa AZ 85210,TRUE,Pizza Restaurants,4,Papa John's Pizza,33.376439,-111.858669,3.5,,
7s8MCAzcaxFTIhfAmGeqfQ,6801 N Glen Harbor Blvd Ste 102 Glendale AZ 85307,FALSE,Breakfast & Brunch Restaurants,7,Flying Skillet Cafe,33.531374,-112.294258,3.5,,
7SeQCPtsviz0L2YMHCz3-w,385 W Baseline Rd Gilbert AZ 85233,TRUE,Auto Repair Automotive Car Dealers,8,Berge Volkswagen,33.378678,-111.841259,2,,
7sNFLjSyinVqeQ_Teg2WRQ,920 N 54th St Chandler AZ 85226,TRUE,Hotels & Travel Event Planning & Services Hotels,8,Courtyard by Marriott,33.318146,-111.970558,4,,
7SoGPn8dvce7A1aHdBOGLA,3220 E Thomas Rd Phoenix AZ 85018,TRUE,Seafood Mexican Restaurants,10,Mariscos Acapulco,33.480845,-112.011292,4,,
7SO_rX1F6rQEl-5s3wZxgQ,4410 N 40th St Phoenix AZ 85018,TRUE,Pizza Restaurants,292,La Grande Orange Pizzeria,33.502409,-111.995501,4.5,,
7SP-9BH1Wtc0jgzwNxEntQ,The Miller Homestead 3090 North 12 Street Grand Junction CO 81506,TRUE,Food Coffee & Tea,5,Cups Coffee House,33.245989,-111.784536,4,,
7t9VbwL5orIV0-DzrjU7_A,1654 N Pinal Avenue Casa Grande AZ 85222,TRUE,Pizza Restaurants,4,Dell's Pizza,32.896055,-111.756971,3.5,,
7TERNqFsGVqIAs2errWuSw,East Via Linda and N 124th St. Scottsdale AZ 85259,TRUE,Active Life Hiking,8,Sunrise Trail,33.589622,-111.81343,5,,
7TMf1NuuAdvhG7IojZSKnw,3950 W Ray Rd Chandler AZ 85226,TRUE,Bars Restaurants American (Traditional) Sports Bars Nightlife,51,Zipps Sports Grill,33.321142,-111.910467,3.5,,
7tPe20uDErh-iSkfNEWzVQ,1050 W Chandler Blvd Ste 2 Chandler AZ 85224,TRUE,Food Specialty Food Candy Stores,38,Sweeties Candy of Arizona,33.306106,-111.860333,4.5,,
7TTGDhtXBTeii0uPxOSgyA,800 E Divot Dr Tempe AZ 85283,TRUE,Active Life Golf,5,Ken McDonald Golf Course,33.357164,-111.932648,3,,
7tTK3VPlFtBGBHm8-LZIUg,8801 N Central Ave Phoenix AZ 85020,TRUE,American (New) Restaurants,83,Timo Wine Bar,33.565098,-112.07375,4.5,,
7TXt_mX5IFMru4-pOpRAqQ,333 E Virginia Ave Ste 120 Phoenix AZ 85004,TRUE,Shopping Drugstores,3,Genrich Pharmacy,33.476109,-112.067792,5,,
7U3DYmZLYN-pbQi1GIJXUA,18501 N 83rd Ave Glendale AZ 85308,TRUE,Food Automotive Shopping,6,Sam's Club,33.648545,-112.234755,2.5,,
7u4W2qVaCc7HPfSpzuQ6pQ,18206 E Williams Field Rd Higley AZ 85236,TRUE,,4,Aden's Hay Oasis,33.307458,-111.690865,4.5,,
7U8TYNW4Mvx6m3zexsO0sg,5009 E Washington St Ste 115 Phoenix AZ 85034,TRUE,Steakhouses Restaurants,72,Stockyards Restaurant,33.446195,-111.974935,4,,
7UAAkWZJnnHIpGdG0JfXqg,1356 S Gilbert Rd Ste 12 Mesa AZ 85204,TRUE,Food Ice Cream & Frozen Yogurt,17,Mesa Frozen Yogurt,33.390352,-111.789837,4.5,,
7UBVJqUExNhumdu-cWhe0Q,7333 W Thomas Rd #88 Phoenix AZ 85033,TRUE,Latin American Restaurants,8,Salvadoreno Restaurant #2,33.477407,-112.219346,4,,
7uLwtXCNzGbdr9domSyZfQ,10000 W Happy Valley Rd Peoria AZ 85383,TRUE,Mexican Restaurants,3,El Polio Loco,33.710777,-112.276259,3,,
7UTlEVHU5v2xBLdkGghyzQ,3222 E Indian School Rd Phoenix AZ 85018,FALSE,Mexican Restaurants,21,Chuy's Mesquite Broiler,33.495326,-112.01194,3.5,,
7UVjJaKrPZbYLEmN_Q-DAg,4400 N Scottsdale Rd Ste 9 Scottsdale AZ 85251,TRUE,Local Services Shipping Centers Self Storage,5,The UPS Store,33.500545,-111.926409,3,,
7UZQ6qGX8lP7a3jokfYVjQ,721 N Arizona Ave Gilbert AZ 85233,FALSE,Korean Japanese Restaurants,12,QQ Grill,33.363016,-111.841114,3,,
7V4ppqjixjQ0S4CYaBs82g,6900 E Hwy 60 Gold Canyon AZ 85118,FALSE,American (Traditional) Restaurants,7,Fairways Grille,33.358,-111.467715,3.5,,
7VaXyrIw57IFNXzhYFn16g,8320 W Hayden Rd Scottsdale AZ 85258,FALSE,Food Juice Bars & Smoothies Pets Pet Stores,3,In The Raw,33.557718,-111.898713,2.5,,
7VLW-cIDaiO4Dx8gXYkZcg,4232 E Chandler Blvd Ahwatukee AZ 85048,TRUE,Food Coffee & Tea Creperies Restaurants,76,Cupz N' Crepes,33.305824,-111.991311,4,,
7Vqrh77SOYwZ3_AOK-TTiQ,10500 N Scottsdale Rd Scottsdale AZ 85254,FALSE,Bars Mexican Nightlife Restaurants,4,Baja Beach Bar,33.581881,-111.926115,4.5,,
7Vr6ViqyKasccpajqlVTgg,21506 S Ellsworth Loop Rd Queen Creek AZ 85242,TRUE,Children's Clothing Fashion Shopping,3,Justice,33.248664,-111.634299,3,,
7vviQbJwTqs8qXi-KwcXZA,12602 N Paradise Village Pkwy W Phoenix AZ 85032,TRUE,Department Stores Fashion Shopping Drugstores,10,Target,33.599564,-111.988011,3.5,,
7vz3HGtHzvz1JjiphH9uOQ,4807 E Greenway Rd Ste 5 Scottsdale AZ 85254,TRUE,Mexican Restaurants,15,The Corn Flower,33.625322,-111.977313,4,,
7W5BJHSVeQYuCThwhlJE-w,2769 E Combs Rd Bldg B San Tan Valley AZ 85142,TRUE,Auto Repair Automotive Oil Change Stations,4,NAPA AutoCare Center,33.21915,-111.536071,5,,
7wCysP5dwB0KdoPeHH2i2g,7975 W Peoria Ave Peoria AZ 85345,TRUE,Department Stores Grocery Fashion Shopping Food Mobile Phones,3,Walmart,33.581124,-112.230375,2.5,,
7WGBi29_vj_7RcPVxpLNHA,228 N Gilbert Rd Gilbert AZ 85234,TRUE,Breakfast & Brunch American (Traditional) Restaurants,122,The Farmhouse Restaurant,33.354599,-111.789839,4,,
7whi5KTXSNkZaSMZ_NRAmw,Noel Pereira Hair Studio & Spa 15551 N Greenway Hayden Lp Scottsdale AZ 85260,TRUE,Hair Salons Beauty & Spas,4,Rodney Gentry,33.626594,-111.918153,5,,
7Wm-Y8btLXBqMQsQYSferQ,1055 S Arizona Avenue Chandler AZ 85248,TRUE,Active Life Bike Rentals,5,Global Bikes,33.2475,-111.87918,4.5,,
7wo7RssoysYNR8f31EEeRQ,4940 W Ray Rd Chandler AZ 85226,TRUE,Shopping Eyewear & Opticians,6,All-American Eyeglass Repair,33.320043,-111.926617,5,,
7wo9ZA7adxw1_8v4wmRCjA,4909 S Alma School Rd Ste 4 Chandler AZ 85248,TRUE,Doctors Health & Medical Family Practice,3,Erin Bradley MD,33.236319,-111.858944,5,,
7wRpeQV6cqbx7qgEO94owA,7700 W Arrowhead Towne Ctr Glendale AZ 85308,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,13,Sephora,33.639791,-112.224556,3.5,,
7x-e_cU8XX01gftJ8-s5Gw,4416 N Miller Rd Scottsdale AZ 85251,TRUE,Italian Pizza Restaurants,5,Brioni To Go,33.500356,-111.918608,3.5,,
7X1NE4ZcSq1tbFD8gH028A,1440 S Country Dr Mesa AZ 85210,FALSE,Nightlife Cuban Bars Restaurants,16,Azucar Cuban Restaurant,33.388903,-111.840313,4,,
7xbTnoyaai4JTkZ8rFPQTA,4175 N Goldwater Blvd Scottsdale AZ 85251,FALSE,Bars Nightlife Lounges,38,Devil's Martini,33.496052,-111.93031,3,,
7xCyBdSMKpDtpZGQ4TEzww,4555 E Inverness Ave Ste 103 Mesa AZ 85206,TRUE,Doctors Medical Centers Health & Medical,3,Valley Sleep Center,33.401362,-111.728268,5,,
7xDt8CLZt66PkYYDqHka9w,940 N 54th St Ste 100 Chandler AZ 85226,TRUE,American (New) Restaurants,3,Paradise Bakery and Cafe,33.319011,-111.97048,3.5,,
7xEaT8kSWhTWOAC5W343jA,3401 W Frye Rd Suite 5 Chandler AZ 85226,TRUE,Shopping Home Services Internet Service Providers Mobile Phones Professional Services Electronics,6,Verizon Wireless,33.297354,-111.898555,1,,
7XfT2w9Eb2Xbu-iP4xulPQ,4304 W Bell Rd Phoenix AZ 85003,TRUE,Food Bagels Delis Restaurants,7,Einstein Bros Bagels,33.639385,-112.152284,3,,
7XulXhz9PN2ctxtv0B0b7Q,695 E Colter St Phoenix AZ 85012,TRUE,Beauty & Spas Nail Salons,7,Nails By Gaylee,33.512566,-112.065442,4,,
7y0r0_YhtKlZLJSkLKcu2g,2222 E Highland Ave Ste 430 Phoenix AZ 85016,TRUE,Rehabilitation Center Health & Medical Physical Therapy,4,Foothills Sports Medicine,33.506542,-112.033322,4,,
7Y1lfzFkwBRoMZKIMMeZMw,10000 West Happy Valley Rd Peoria AZ 85383,TRUE,Mexican Restaurants,6,El Pollo Loco,33.711994,-112.274733,3.5,,
7Y7p1NHDj0iGQN7IbBp5jw,15147 N Scottsdale Rd Scottsdale AZ 85254,TRUE,Hair Salons Beauty & Spas,52,Drybar,33.623542,-111.925544,4,,
7ygQVKCG3qwlPCc4D4Pixw,15688 N Pima Fwy Scottsdale AZ 85260,FALSE,Food Ice Cream & Frozen Yogurt,7,Friomio,33.618527,-111.89152,3.5,,
7yj_Q15ZB46lbXavBustZQ,7373 W Detroit St Chandler AZ 85226,TRUE,Hotels & Travel Event Planning & Services Hotels,5,Homewood Suites by Hilton-Chandler,33.306483,-111.969418,4,,
7YnGn1V442SfoMKKWXRgpw,7014 E Camelback Rd Scottsdale AZ 85251,FALSE,Restaurants,3,Tomatoes,33.502594,-111.929676,4.5,,
7YPQDYBoeR7ThahECMGV4Q,3939 E Indian School Rd Phoenix AZ 85018,TRUE,Food Beer Wine & Spirits,4,Empire Discount Liquors,33.495131,-111.99674,4,,
7Yr8FRINq9ZDdR30OLtEHg,8987 W Olive Ave Ste 126 Peoria AZ 85345,TRUE,Chinese Restaurants,9,Good China Restaurant,33.579694,-112.239118,3.5,,
7yUmKCf7NgS9j9IcFoeLSg,2510 W Happy Valley Rd Ste 1252 Phoenix AZ 85085,TRUE,Food Ice Cream & Frozen Yogurt,8,Berrygood Yogurt,33.715096,-112.113699,3.5,,
7YYD_agS3Kb2sAx9JPkQEw,25062 S Meridian Rd Queen Creek AZ 85142,TRUE,Tours Hotels & Travel Mediterranean Restaurants,149,Queen Creek Olive Mill,33.220785,-111.583271,4,,
7Z-1mLIoxCHUxCp54W1CGQ,37 W Baseline Rd Tempe AZ 85281,TRUE,Pizza Restaurants,30,Barro's Pizza,33.378068,-111.940279,4,,
7Z7IkR_-94AjUuDw0fbI7g,340 E McDowell Rd Phoenix AZ 85004,TRUE,Food Grocery,42,Safeway,33.465711,-112.06747,2.5,,
7Z9ZA5wHpD0wxwCbPKseJQ,4326 E Cactus Rd Phoenix AZ 85032,FALSE,Food Grocery Farmers Market,4,BonTerra Farm Market,33.599804,-111.986952,2.5,,
7Zo1DzdwZlGMxPu1AFMSsw,2501 W Happy Valley Rd Phoenix AZ 85085,TRUE,Mexican Restaurants,38,Bajio Mexican Grill,33.711122,-112.111252,3.5,,
7zW80ERKxqxhejUQzB9veg,6950 E Superstition Springs Blvd Mesa AZ 85209,TRUE,Arts & Entertainment Cinema,27,Harkins Superstition Springs,33.38136,-111.679942,3.5,,
7Z_VmjR74f2Wf-hTBPDF3g,6219 E Cave Creek Rd Cave Creek AZ 85331,TRUE,Breakfast & Brunch Diners Restaurants,40,Oak's Diner & Flapjacks,33.831961,-111.947162,4,,
7_5GFMB58_Os2OPsNM_REA,2520 N Central Ave Phoenix AZ 85004,TRUE,Hotels & Travel Event Planning & Services Hotels,3,Fairfield Inn & Suites Marriott,33.476136,-112.07469,3,,
7_7fxuG9ESAFmx-AiMsJHg,130 E Washington St Phoenix AZ 85004,TRUE,Bars American (New) Nightlife Restaurants,90,Bar Smith,33.448587,-112.071756,3.5,,
7_dU_XeJsEN4scI64vwNkQ,13555 W McDowell Rd Ste 202 Goodyear AZ 85395,TRUE,Doctors Ear Nose & Throat Health & Medical,4,Biltmore Ear Nose and Throat,33.463502,-112.351228,3,,
7_fkHRNNHSFVP0pQCWm4yQ,480 N Arizona Ave Chandler AZ 85225,TRUE,Nightlife Bars American (Traditional) Chicken Wings Restaurants,7,Max & Ted's 480,33.311188,-111.841613,3.5,,
7_pBQ2IJKxAumHl8hMAPXA,2601 E Roosevelt Street Phoenix AZ 85008,TRUE,,5,Maricopa Medical Center,33.458394,-112.026281,4,,
7_w9XmNhl_l0N3jN3F-qTQ,1970 W Baseline Rd Phoenix AZ 85041,TRUE,Burgers Fast Food Restaurants,3,Burger King,33.378302,-112.10172,2.5,,
7_XCRrN2C71AHAj53offwA,7620 E Indian School Rd Ste 107 Scottsdale AZ 85251,TRUE,Beauty & Spas Nail Salons,8,Ken Nails,33.495756,-111.915915,3.5,,
7_y_M5wRaSvNXt-q4xvlEQ,1733 W Van Buren St Phoenix AZ 85007,TRUE,Mexican Restaurants,21,La Canasta Capitolio,33.451256,-112.097209,3,,
7_zL7NX_rDFwhbLp98PwZg,3815 N Scottsdale Rd Scottsdale AZ 85251,TRUE,Sushi Bars Japanese Restaurants,198,RA Sushi Bar Restaurant,33.492003,-111.925802,3,,
8-1ExFcyxhO3xNPPttmsLw,3925 N Scottsdale Rd Scottsdale AZ 85251,TRUE,Shopping Jewelry,7,Gilbert Ortega Galleries,33.493323,-111.926002,3.5,,
8-OxtKNGZAy9UBiSnNcubw,777 E. Baseline Rd Tempe AZ 85283,TRUE,Shopping Home Services Building Supplies Home & Garden Hardware Stores Appliances,19,Lowes,33.37825,-111.930217,3.5,,
802UUSJCMyuhemUh0ndmmg,5140 W Baseline Rd Laveen AZ 85339,TRUE,Food Grocery,3,Fry's Marketplace,33.379155,-112.170192,2.5,,
809yQbiyWhniPQEeeqXuHA,865 N 54th St Chandler AZ 85226,TRUE,Shopping Home & Garden Furniture Stores,9,Cost Plus World Market,33.316916,-111.967074,4.5,,
80tJzUERJjRDjpxUXy4M6w,5605 W. Bell Road Glendale AZ 85308,TRUE,Steakhouses Restaurants,23,Outback Steakhouse,33.638574,-112.179661,4,,
814EMcyabpse8-Kmgitg7A,6740 W Deer Valley Road Glendale AZ 85308,TRUE,Italian Pizza Restaurants,12,Streets of New York,33.681898,-112.204344,4,,
81a6sTDzNzsRsoUETeoBRA,7217 E 4th Ave Scottsdale AZ 85251,FALSE,Restaurants,14,Medizona,33.497818,-111.925373,4,,
81EezG3hW6PdT6GHvSgNSA,12015 N Saguaro Blvd Fountain Hills AZ 85268,FALSE,Gluten-Free Restaurants,3,Pasquale's NY Kitchen,33.595648,-111.715279,2,,
81lmOzUBOrDE0kxvALxGRA,1400 W Mesquite St Chandler AZ 85225,TRUE,Active Life Dog Parks Parks,23,Shawnee Bark Park,33.342198,-111.864934,4,,
81SLnb1zdCzRs2dj_PobOQ,1500 N Mcclintock Dr Tempe AZ 85281,TRUE,Active Life Amusement Parks,32,Big Surf Waterpark,33.447193,-111.911599,3.5,,
83da7v9gQsWJegTW52qnuw,50 W Jefferson St Phoenix AZ 85003,TRUE,Bars American (New) Nightlife Restaurants,10,Gypsy Bar,33.447454,-112.07454,2.5,,
83sb0wFGPND90SZ5sYEcPA,10401 E McDowell Mountain Ranch Rd Scottsdale AZ 85255,TRUE,American (New) Restaurants,29,Twisted Lizard Tavern & Grill,33.627291,-111.854822,3,,
83zS-6jNk6-ueeo_6FJ_Qg,4455 W Bell Road Glendale AZ 85308,TRUE,Tires Automotive,3,Discount Tire,33.638904,-112.154998,5,,
845datkStf5JBsa4kA1TgQ,5644 N 53rd Ave Glendale AZ 85301,TRUE,Pet Services Home Services Pets,7,Hale Pet Door aka Hale Security Pet Door,33.520077,-112.173243,5,,
848HJW-KVeEyOg9HuSV94A,16459 N Scottsdale Rd Ste 105 Scottsdale AZ 85254,TRUE,Skin Care Hair Removal Tanning Beauty & Spas,3,Mozaik Skin & Body,33.615544,-111.954623,4,,
84FqEj70SuGW22I2l6SxdQ,3134 W Carefree Hwy Phoenix AZ 85086,TRUE,Pizza Restaurants,3,Ray's Pizza,33.799951,-112.127874,4.5,,
851fLByWWHjWmTL-3pYMzQ,Chandler AZ,TRUE,Local Flavor,3,Downtown Chandler BBQ Throwdown,33.30616,-111.84125,2.5,,
85fKIrxqQBUtq4OMvrXTNQ,3765 S Gilbert Rd Gilbert AZ 85296,TRUE,Food Coffee & Tea,4,Starbucks,33.281403,-111.789326,4,,
85jjTjJ9_bTCTdjkUJI7SQ,1050 W Chandler Rd Chandler AZ 85224,TRUE,Fast Food Restaurants,3,Rally's,33.306125,-111.860333,3,,
85rx25T-XBIMpa6goTQS0g,114 W Adams St Ste 114 Phoenix AZ 85003,FALSE,Mexican Restaurants,6,Acapulco Mexican Grill,33.449553,-112.075503,3,,
863nEWkPZ7uD-ZRTmmJokw,16640 N Scottsdale Rd Scottsdale AZ 85254,TRUE,Restaurants Italian,50,La Torretta Ristorante,33.637775,-111.926212,3.5,,
86rvPGDd0Vq2O1UNOtF9dg,13681 N Litchfield Ste 135 Surprise AZ 85379,FALSE,Food Ice Cream & Frozen Yogurt,9,Golden Spoon Frozen Yogurt,33.608375,-112.359107,4.5,,
87EXGxQk0nrM41NCfB1HTQ,15111 N Hayden Rd Ste 160-199 Scottsdale AZ 85260,TRUE,Automotive Auto Detailing,5,ANS Auto Detailing,33.622009,-111.90459,4,,
88zj5V7vOwrvdNjYushUvA,8608 E Shea Blvd Scottsdale AZ 85260,FALSE,Bars Sports Bars Nightlife,4,Maloney's on Shea,33.582089,-111.894257,3,,
891voo27in-erimD11WuEw,2990 N Civic Center Plz Scottsdale AZ 85251,TRUE,Automotive Towing,3,B & L Custom Towing,33.481615,-111.922438,3.5,,
897iwFP_UrzB_om1uQhjxA,4341 North 24th St Phoenix AZ 85016,TRUE,Home Services Real Estate Apartments,3,Solaris At the Biltmore,33.500782,-112.030212,2.5,,
89CVGx4Y6MPVJoi59XgP_A,4500 S Basha Rd Chandler AZ 85248,TRUE,Active Life Dog Parks Skate Parks Parks,7,Snedigar Sportsplex,33.238358,-111.859939,4,,
89yv89wcF_-ehN7_pUnl6w,1380 W Elliot Rd Tempe AZ 85283,TRUE,Department Stores Grocery Fashion Shopping Food Mobile Phones,21,Walmart,33.349357,-111.960317,2,,
8aMvQMmyi84eRNEl92ggTg,1705 S Greenfield Rd Mesa AZ 85206,TRUE,Shopping Mobile Phones,4,T-Mobile,33.384175,-111.737383,2.5,,
8aPTQeDYOMNEu907WfflCQ,1665 S Dobson Rd Mesa AZ 85202,TRUE,Breakfast & Brunch Restaurants,40,The Good Egg,33.382862,-111.874975,4,,
8aXm2jhtITo2eCWBzz7Txg,McDowell Sonoran Preserve Scottsdale AZ 85259,TRUE,Active Life Hiking,6,Tom's Thumb Trail,33.6011,-111.8125,4.5,,
8AYH_pFl8GpPKCR_k-QigA,2712 N Scottsdale Road Scottsdale AZ 85257,TRUE,American (Traditional) Restaurants Comfort Food Event Planning & Services Caterers,5,Boston Market,33.478139,-111.926452,4,,
8b2bs341g8W4IwyA7c7iqw,14255 North 87th Street Scottsdale AZ 85260,TRUE,Hotels & Travel Event Planning & Services Hotels,3,Wingate By Wyndham,33.614079,-111.893011,3,,
8b3Ug-wGiZBVml76JxGyoQ,2268 E Williams Field Rd Ste 109 Gilbert AZ 85295,TRUE,Chinese Restaurants,5,Panda Express,33.307007,-111.74254,3,,
8bAJSdGa-LGFuOXBKyAwXg,20950 N. Tatum Blvd. Ste. 190 Phoenix AZ 85050,TRUE,Health & Medical Urgent Care,7,NextCare Urgent Care,33.676359,-111.97808,2,,
8bqjvBfe1cAlXv98uYxLVg,330 N Dysart Rd Ste 3 Goodyear AZ 85338,TRUE,Tattoo Beauty & Spas,3,Rebel Ink Tattoo,33.450327,-112.342703,4.5,,
8c2ZwD42Q30eUjxG2SgYNg,Scottsdale Civic Center Mall 7380 E 2nd St Scottsdale AZ 85250,TRUE,Arts & Entertainment Art Galleries Shopping,3,Scottsdale Arts Festival,33.519588,-111.909524,4.5,,
8C698zLqpoKWzAbK2JY4Iw,2311 W Broadway Rd Mesa AZ 85202,TRUE,Food Convenience Stores,6,Quiktrip,33.407348,-111.881688,4.5,,
8cawvFrQoNAuiZ2RQjqY8A,Chandler AZ 85244,TRUE,Movers Home Cleaning Handyman Home Services,3,Rent-A-Friend Labor Services,33.304676,-111.838704,5,,
8Cg98L22BEcAD3gQq3QsPA,2050 N Alma School Rd Chandler AZ 85224,TRUE,Nightlife Bars Sports Bars Restaurants,17,Gallagher's,33.33594,-111.859091,3,,
8cL7aJVKTYmLguzXEAS3Lw,21001 N Tatum Blvd Phoenix AZ 85050,TRUE,Vegetarian American (New) Restaurants,128,Yard House,33.678615,-111.974607,3.5,,
8d1_pRICU16paEa94ey_1g,6011 W Thunderbird Rd Glendale AZ 85306,TRUE,Active Life Parks,8,Thunderbird Paseo Park,33.610728,-112.187581,4,,
8dEJ_o0UgGrNX1ejHcuZjA,16067 N Arrowhead Fountains Center Dr Peoria AZ 85382,TRUE,Steakhouses American (Traditional) Restaurants,62,Firebirds Wood Fired Grill,33.630878,-112.238276,3.5,,
8DE_aNEagNdYEM6jNlBxZw,15474 W Greenway Road Surprise AZ 85374,TRUE,Shopping Drugstores,3,Cvs Pharmacy,33.624258,-112.392981,3.5,,
8dlyEiypNYB0sVfdzQll3A,2320 N 32nd St Phoenix AZ 85008,TRUE,Mexican Restaurants,14,Tacos Sahuayo,33.473832,-112.01336,4.5,,
8DUPgXMlfLBmbwtP1WtCdg,7110 East Indian School Rd Scottsdale AZ 85251,TRUE,Hotels & Travel Event Planning & Services Hotels,7,Howard Johnson,33.49549,-111.927993,3.5,,
8D_e6Oc4eZdRSnK0_v8sGw,2501 W Happy Valley Road Phoenix AZ 85085,TRUE,Books Mags Music & Video Shopping Bookstores,6,Barnes & Noble Booksellers,33.71101,-112.114278,3,,
8efc4wqa0XDt3_z2R7jaGA,757 E Chandler Blvd Chandler AZ 85225,TRUE,Mexican Restaurants,3,La Victoria Mexican Grill,33.305807,-111.828714,4.5,,
8EzwrhAxbeVbxuM24HElXA,6200 E Thomas Rd Suite 203 Scottsdale AZ 85251,TRUE,Accountants Professional Services,5,Thomas S Holly CPA PLLC,33.480211,-111.943345,5,,
8fLdtZp0q8TjVTsqfV6byQ,739 East Dunlap Ave Phoenix AZ 85020,TRUE,Event Planning & Services Party & Event Planning Caterers,4,Dad's Catering Service,33.567544,-112.063628,2.5,,
8FNO4D3eozpIjj0k3q5Zbg,702 W Deer Valley Rd Phoenix AZ 85027,TRUE,American (Traditional) Restaurants,27,Deer Valley Airport Restaurant,33.684175,-112.085953,2.5,,
8FqxWqY8fLCl5efGhP_iBQ,Arrowhead Towne Center Glendale AZ 85301,TRUE,Shopping,8,Dillard's,33.534184,-112.174034,3,,
8frfhwRITfgjLaDBueU8iA,1202 W Encanto Blvd Phoenix AZ 85007,TRUE,Active Life Amusement Parks,11,Enchanted Island,33.472823,-112.089375,3.5,,
8Fx-K9dIZz_buBZcEvkeRw,7318 E Stetson Dr Scottsdale AZ 85251,TRUE,Bars American (New) Restaurants Sports Bars Nightlife,9,Social Tap,33.499735,-111.923507,3,,
8FzKBg-p42AUWAcjyFug6A,8976 w union hills dr suite#104 Peoria AZ 85382,TRUE,Beauty & Spas Nail Salons,4,modern nails & spa,33.652637,-112.252456,4.5,,
8G4_ESDS6BOTVCAlNt6O8Q,105 W Florence Blvd. Casa Grande AZ 85222,FALSE,Restaurants Pizza Gluten-Free Italian,19,Picazzo's Gourmet Pizza & Salads,32.87942,-111.752337,4,,
8GCl8kn9Nt8ifp2jdEemdw,16611 S 40th St Ste 100 Phoenix AZ 85048,TRUE,Dermatologists Doctors Health & Medical,7,Stockton Dermatology,33.295994,-111.997132,2.5,,
8Gh4a0-MCLPRKbIn5BmYBg,3261 E Pecos Road Gilbert AZ 85297,TRUE,Food Grocery,3,Fry's Food Stores of Arizona,33.292387,-111.71967,4,,
8gJ-0SrGeUcRXgqZtrYLDg,3177 Chandler Village Dr Chandler AZ 85226,TRUE,Department Stores Fashion Shopping,7,Sears,33.308771,-111.921403,3.5,,
8Gomvhx9F8OiADMKywUAQA,1120 S Country Club Dr Ste 109 Mesa AZ 85210,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,4,United Beauty Supply,33.394985,-111.84177,3.5,,
8gWdTXQKpYZ8YlLGBfGJmQ,7904 E Chaparral Road Scottsdale AZ 85250,TRUE,Beauty & Spas Nail Salons,7,Tip Top Nail Salon II,33.509423,-111.911564,2.5,,
8H1DwdAAgSBtwDeb2R-hmA,4855 E Warner Rd Ste 12 Phoenix AZ 85044,TRUE,Food Bagels Restaurants Coffee & Tea Sandwiches,31,Bagel Nosh,33.331047,-111.979599,4.5,,
8h3QGK6m5lZmIoNull8DGA,7111 E 5th Ave Scottsdale AZ 85251,TRUE,Bars Nightlife Lounges,24,Citizen R+D,33.498028,-111.927951,4,,
8HheTzFpxkOlfFxJy-sIMw,7001 N Scottsdale Rd Scottsdale AZ 85253,TRUE,Seafood Japanese Restaurants,34,ShinBay,33.539401,-111.924452,5,,
8HmSt7fRFe-uH6i4yCmJQQ,1470 N Dysart Rd Goodyear AZ 85338,TRUE,Fast Food Restaurants,3,KFC,33.451756,-112.341184,1,,
8Hn5X1AqgmSLHRG2KgBJBg,523 W University Dr Tempe AZ 85281,TRUE,Italian Pizza Restaurants,202,Oregano's Pizza Bistro,33.421617,-111.946675,4,,
8HQ8clouLGgee99KkR4vXA,2150 E Williams Field Rd Ste 120 Gilbert AZ 85295,TRUE,Food Ice Cream & Frozen Yogurt Desserts,65,FROST A Gelato Shoppe,33.306837,-111.743672,5,,
8hY79bH7l_iycIgXZZEmhQ,15090 N Northsight Blvd Scottsdale AZ 85260,FALSE,Restaurants,3,Fresh Salad Company,33.623432,-111.896551,2,,
8IKkVbylBYRruaYjFPXqtg,9620 N Metro Pkwy W Ste 130 Phoenix AZ 85051,TRUE,Pizza Restaurants,6,Peter Piper Pizza,33.574335,-112.12561,3.5,,
8Jj1kLJ4NKAamwE6xtQ7Fg,4320 West Chandler Boulevard Chandler AZ 85226,TRUE,Lighting Fixtures & Equipment Home Services,4,Lighting Design,33.305503,-111.917449,5,,
8JofTjnIwVAIPjDBO2FOUg,3227 E Bell Rd Ste D-151 Phoenix AZ 85032,FALSE,Pet Services Pet Groomers Pet Boarding/Pet Sitting Pets,4,Fido's Funhouse,33.639941,-112.012117,5,,
