user_id,name,average_stars,review_count
eVoGcFwue-tG-8zQPga_wQ,J.P.,5,1
eVPXWq00dLpJEcRq4VlOag,Joni,2.8,6
eVq6OT3R-nRnZDfmtX9aOQ,Christine,3.86,35
eVQ_yDkMlF62oofUwc29Kw,Shari,4,2
evRtNHVGoNvHIfbWXPX61g,Co,1.83,6
EVSAweqdsY_EWfDxqDYdDg,Steven,4,1
eVt4NOU0W6HyljU0-WNCcw,Crystall,5,4
eVX9gQw6hpeHcN2JliXxkQ,kim,4.21,535
eVXDY_tPreNE8L6Evovs7Q,Dave,4,4
evYAmzE8-gNrPMeun3RlJQ,Forest,3.8,5
EvYMKVgZNREZO_khKfZAlg,Larry,3.75,4
EvypEJIyBni5PlTHU99lHg,D,5,3
EvZ8syraeQq-DIorclZk4g,Rashaad,5,4
EV_aZIOJE_jhIrOFuMxXBQ,M,4.29,24
EW-hcB9fVla9ELRIQa-6OA,Ray,3,2
ew-YiTn2fJH0IyjXSltKBQ,Michelle,5,2
eW3-ObGbg_SrjN5Kk3Lz-Q,Gabriel,4.5,9
EW4HDT_IEFS-ga7vi-EoyQ,Kristen,3.24,398
ew4RSzGVBBWQzqzuQqOXpA,Karin,3.66,487
eW4vCMTztkzfOY18AXPOgw,Patrick,1,1
eW4wK3I_tdwROgYvTdidaw,Jay,2.91,169
eW7v7506_CP7wUJ8Q7P06g,Sharon,5,6
eWb3LTlYzRGrP4DiQjHXcA,Peter,4.11,23
EWCKLWLJXymXu7G8PsEUMw,Shae,5,1
eWd8Bmusgtpz-mPzwMRs0w,Jason,1,1
EwDRcpw1k_tsX61VGIVuMg,Sonya,3.61,115
EwErnWwZjkLnZ_zHbBWBzQ,Jennifer,3.78,9
Ewf-2BV0ApO6eRmwfenZ8Q,Tara,3.44,9
EWFOxnhNQrrWO5yxxmWs8A,Steve,4.4,5
EWGvh7Cs8SLBgjoo8C2-9w,Scott,4,4
ewIzFWba8q9PBBZzNeDGdw,Ruth,3.25,4
EwJGBV-_7P1jalQKbC6w5g,Jenna,1,1
eWkFFGHQimihdQpFsO_Ffg,Max,4.29,7
eWL17rywEIl5JvJKl39LrA,Amber,4.71,8
EwL5wKRsc1DgMc3BToQQMw,Jenny,3.25,4
EwmhCKLD8LVBFkeXj33KWA,Dexter,5,1
EwmIaTmwwPyOTp15orvwlQ,Tyson,3,2
eWmM3cvqd1vFhvVs1-_Aag,Robert,4.2,5
ewnwxqKtpDv8erOIZkCpjA,Scott,3.71,17
ewpZ7loCp-VUnMvPXqNeFw,Danica,3.8,6
ewqy_vZS6JHGrg11joLwaw,Tarek,4.63,46
EWRc233WIE5wBtldzMuj_A,Max,4,4
eWS4TIX7MeVLzChHU3rD5g,Donnie,4.67,4
ewu3F2BoZ8xBpPJfOFe82A,Melissa,3.2,7
EwU8PAOPojrXiZvnJL59Hg,Dane,5,1
EWueLXhGnCKdj4wFI4Py7A,Larry,4.39,204
eWUrMEvt4Idph7Raaa_W1A,Fred,4,11
eWuv_cyksC5f55-VcQFfBA,Nicholas,3,23
eWVDEDkFn1FU5KwtuggYqQ,Josh,5,1
ewvsoOiFqN02y3O980VMvQ,Robert,3.6,5
EWWiBuidTJtHGSYM21i9iQ,Jennifer,3.59,27
eWWv-1viDN319EexYJO-MQ,Ritesh,3,11
EWX6dexm45pa9QyI_W4h-Q,Mandy,5,1
eWxE1YjGYkeuJ-ymRAdwQA,Andrew,3.43,48
eWxM4gxjCTqOU0OZ8uAnTg,Ric,4.4,5
eWYLYS8sNkSxYjD50aSi9g,Andrew,3.88,24
eWZ4aKOULfOwZ6iWWCYW0g,Alyssa,3.36,160
Ew_rOsFQ7dOXt75sPWS_Nw,Stella,4.17,6
EX0xWFfDGLBnyj8KFw0Q3g,Kathleen,3.87,581
ex4CPYSMcAAzl4CdcI90Tg,Carolyn,3.33,3
ex4TN6daYvMNLpxC_f3Zww,Jacqueline,3.4,5
eX77Ia71jAxA6BFb142eLw,Erik,4.75,4
Ex8T_QOlOCbe67ZRfwWa_A,Michael,4.29,14
eX8UgGam79Au-mpYqDQyLg,Neotne,3.4,6
EXa2LyMitrrE1F4oHfh19A,Emily,3.29,8
ExAy0mY_fL-YYlDcFn5s2A,A,5,2
EXazs8tdrCNEvFbaL0EnGA,Cheryl,4.5,4
EXbbC-fymHpjQlvnxx3S0w,Elyse,3.59,198
EXBOkXWPNYZk5HFBg5NbTQ,Cassidy,4.04,25
eXcG6pTJqN8X7Qt1MCxYuw,Vedrana,5,3
eXdn5EIJm-LXUScB_LrOuQ,Christena,3.43,28
exefpuK6O1ctUUqTxq5XLg,C,3.09,235
ExEpiLU0Jxquv9oxNt6IcA,Ryan,3.74,23
eXFNV1o6x7oWRP6V_tf5BA,Jennifer,4,6
exg0DWq0WR_NuM8maSm40g,Karen,3.98,197
exgVl2vBujcx5L2BuKKulw,John,5,1
eXiHAxrnvE64j4wTEOTEMQ,Beth,3.9,20
eXi_V0-Z3SvImaTF-dOLgA,Damon,2,3
ExJjMmJhHWIIaWS18TqvTQ,Shaina,5,2
exjMRmxLHeiT9G7rnswgxg,Aileen,3.69,58
eXMhKtNtjDe4Yr1b13JW4A,Mark,1.67,3
exn-xfZQQEww7236_J8-Sw,Glen,1,2
ExN_cTg4mmbSTcSX2B4aeA,Michael,1,5
eXoGHusNWaL47Dd_Xbq2nA,cindy,4.04,193
eXQEGZNXmMlsWcUx4l0zzg,Natalie,3,5
eXRh00yOWO1FdSHCqBALgQ,Suk,4,6
eXtHjPzHrstD-vrb2wcmhQ,Kim,3,1
EXti5Kw0Ao8KGXPIpSJaoQ,Lauren,4.14,8
ExUGFnxtgGRnWTkwOBQViA,Rey,4.5,6
exVEuv0K2noyinu7xxdm2Q,mStar,2.12,10
EXvhtd_05d1H9RlXa2CnIQ,Frank,3.78,9
eXvUxw4M7dZ8KbV8Xhs78A,Jessica,4.5,2
ExwvxbTz2VhSIPo-7E_xsQ,Billy,5,1
ExxFfupk-i5gcmRGtEmSNA,Seth,5,2
ExxinVeP90RFZSW2IEyUmA,Quinn,4,1
EXZrHtmzdtDHtH9MPNEhkw,Corinne,4.97,35
eX_2DBek5mhpoUNcgo1AKw,Annette,4,3
eX_VkuPcnA4wICJy4edTIQ,Sheryl,4.6,5
eX_vXeJMKDp1oMZZ4FlI9A,John,3.87,15
ey-PMkAlAzWCw-cTtcNuZQ,sam,5,2
EY35nV2L9RvDBJzxpIdIMg,Tom,2,1
Ey3VjXX9CTwyY-KXysbBUw,Nunzio,3.65,20
eY5jXIio592Igb4pr5HWXw,Jennifer,5,2
eY5sepWYYYbAmitp0CJ9Ag,Diane,3.95,20
ey6qVUQVufOupF4qXNhdkg,Brandon,3.09,11
Ey7s48o1WJt3qNHzi-wvGA,Paul,4.62,10
Ey811HjTgSc_sbg9nnfHig,Henry,3.9,11
eY8e5nfV4xoVDSKGVdsDkA,Melissa,5,1
eY9ZXESFPjhZf4rUFkssFQ,Nick,4.38,8
eYbOixWDLFRX9_s3_xyLkQ,Randy,5,2
eYdNbiIkkTfWhuyJNsf4Gg,Frankie,4,1
eYf4v7EL-1PY9g3WM_qknw,Eira,4.12,76
eyfjUIfmRGrQ0MiozapMiA,Erik,4.33,6
eyFZRC2OkfRdSpkXn4oJKA,Scott,2,2
eygoWAdZVaf9UEQIOhSHmA,Angela,4.5,2
EyGtUR5lvRR7mBjcVx6StQ,Don,3.2,5
EyH22humCHRDslkiOJEaYA,J,1,1
EYH6fmKcfKIvCbUSEFYaag,a,3.62,15
EyHrPcDVSADaWEz48joPCQ,Sara,4.2,10
eyHVf400eZQGoP9lL3KNtA,Ryan,4.96,93
EyIapzpZ44i6iCcpvyIccA,Christopher,3,9
EYiIEboBOKGmso_2oZ22_w,Jane,3.88,8
eyis-TUPTQzFwFdS8ZFCCw,Penguin,3.54,449
eyJjNRcsxpDfY5sxr6_MLw,Avery,3.8,10
EYJKCjwcazliLeHqW3dK2A,Diane,4.31,13
Eyl4GLdUefGVMIHjS4wvng,Thomas,4.5,12
EylGUJ5shZmvu4w2niqxwg,Brynn,5,2
Eym2fowcgBiEon0eJoHklA,Cassie,4,4
eyMOLC79AKvpdZgjZHo3AA,Corey,3.57,7
EymsN8lgu4bUFRYqK4dz5w,A.,3.71,22
EyN9d0gZnQhkM6iX9XM65Q,Nancy,5,1
EynhUSt-jmNEG_edn-EQRA,Yaser,3,2
eYoB6mEOCkraWM2vhYikvQ,Khristian,3.69,67
eyoIH2IHS02nVdfac3ASXQ,Carlo,3.4,5
EypoviyB-K50qiSnNINbKw,Lucy,3.12,27
EYqR6oIJDimDxEquEhWzRw,Gator,1,1
eYQRLJ5I9JaCWUbrJUAtzw,Lynnette,3.5,4
eYROIbuu0hes17ic99NzjQ,valeen,4.5,4
EyR_jsaWiig96dat3Di2BQ,Baxter,3.4,20
eyS9f35OBzcy2kLFgvbKZg,Jenny,5,2
EYSIfzPC3Sach-hkIvFPiw,Derek,3.9,79
eYT3FFwuZfqp1CkTBxSI2g,Jim,3.37,30
EyU2ZANeOg7dNz1oDT7buA,Ken,2,5
eyUpaO1bhMON-wbJBrWlXA,Karen,3.61,322
EyWEuwPkKXYx8eb1dmIxNw,Kathryn,3.2,10
Eywicgbp19Xvx1vD_lKBsw,Michael,2.25,5
EywoJN6CPbBvUhrURrRe1Q,Sally,3.92,12
eyWx5gvieVoMBs_uOQigdA,JBR,4,4
EyyYcEksDESvmehrUPwccA,Steve,5,2
Eyz7hThFdm5tWNdIcHctqQ,Deborah,5,5
EyzX2flvxZYCqDg4PAXtwA,Mike,5,1
eZ-wj8fZBKbRZMvLmT52jg,Lisa,3.7,67
eZ0_CXJf-CswHwWTASh4ww,Brandy,3,4
ez3AXTDwueKEwwx3-8qJDw,Mo,3.77,61
ez3cW7tc9K82ffHc59nZgA,Audrey,4.43,7
eZ4ISr7SJzLFSELjFUGhBQ,Danilo,4.31,26
ez5EqaGH-l4YcJrpFhqSrw,Vicky,3.56,17
Ez5MCwE9JU0xTbGp65GkbQ,Amelia,4.07,14
ez6Gqa_hpuwSMBIK6tpzZQ,John,1,1
EZ9Q_Qoz7Olo63Jmnc3EyQ,George,4.2,5
EzAaSCFurW_lzSbldvHxhw,Adrian,4.02,90
EzbrJku3AdptLEM_zvXd-g,rick,5,1
EzcfPnYI5gLczcq7Os43zQ,Raymond,3.73,241
EZDYjjFeXuCoC58Nna2IuA,Laurie,4.75,4
eZecAGia2op8mYKDFZIyhA,Ashley,4.2,7
eZeewXWVwln6JcTiI1iRhg,Lenore,3.49,49
ezeTmCj4TWf8nd6-LXphLA,Tara,5,2
EZEYk3Mf51BtQzPeGE7h7A,Nicole,3.49,145
ezF88LEW-3tg4Vx2-PwgUQ,Eric,5,1
ezh0WnRqI4N1pQERS9dHNA,Marie,4.67,3
Ezibqv9YAknQpnaSgc0A6Q,Jim,4.57,7
EZinQK9ziesO6TktLizdxg,Tracy,4.33,6
EzjJ536eGHoR7xDF1XgeoA,Andrew,3.07,74
ezJJB5XvFbWTsRh5BZrtjQ,Leslie,3.73,16
eZkcGIRHgXLVojwGa1ZXFQ,Nancy,3.17,9
ezkf6TxNF08AHRCT_QFQxw,Jill,3.72,43
EzLd3QZNpRaqiuHvJoySWw,Jennifer,4.17,10
EZMTnKmKAEbMZCNBcUJvMg,Sarah,2.33,3
eZNwg54oAWWRFmT8SWtifQ,Ben,1,2
EZORwyVnI1XXKtAKPiWZFw,Joe,1,1
EZpRl1sc9XT_Tpn2fk-6mA,Steve,2.89,10
eZQ2b5dJDlIji9AtfdOE0g,Luana,4.25,20
EzraJJWq8SqcF3FDkpA9Cw,Angie,1.33,3
Ezs9ul4Wwr1se6Brl6mo9Q,Paul,5,2
eZTNl3u9ao-8YzGKLBxCGA,Kami,1,1
EZTu-FHX-nN9shwObRLRAw,watson,4,9
eZuW9Vr5glCmxT0UawFcxQ,Michael,4,6
EzwWUHy2_nL7e8WVTlIieg,NunYa,2.91,33
ezxgXFeFA15ooTd1d_rdeQ,john,1.75,32
ezyQUBs4nhz3wxsJJMbeTg,Dave,5,1
ezZf5tZvPLt09N2FM1Itew,Joseph,4.12,8
EZZMn2GlYXuZ55n1Vx9abQ,Allison,4.33,7
eZZwcrpbf9M8AlEQT3DsCA,Andrea,3.29,8
Ez_55d0h_mNnZ-QmkWiXQw,Mike,4.67,3
EZ_Qltx0iJyDN--HzLcXQg,David,4.86,9
e_-1r8xObn-vBnL7uWUG4A,Mark,5,1
E_1N6H102rr1YdZAakDLYg,Cynthia,3.91,11
e_5TAQl74D8xDR7iURnVoQ,Eric,4.75,4
E_6QWOFzPdGhIzaV3MlBXw,Jessa,4.75,4
E_88QJPI415THY6buMbEoA,Golo,5,2
E_8aJDfzdOGzGtJ5e5PLgw,Andrew,3.4,268
e_8EJjXiwyerlgNA3IDZeA,James,3.5,4
e_F7A1KkgjPDqWDDw1cfpg,Erik,3,2
E_FglP6CBH9YmNxSmZCmmw,Dawn,4.83,6
e_gBKQcJm_9x44xUONGnKg,Chris,3,10
e_HqOvL4hcfPOQp1IlPwkA,Kelly,5,1
E_iK_Yf-jqJS_jBbobI_dQ,Amber,3.8,5
E_iq3fgY8y__4rBCQnabzA,C,4.25,24
e_izJWfX0OCteIn6QePvmA,Allen,3.83,6
e_lz-g4I9VPDCGgnoos0fg,Jonatan,3.33,6
e_MwXVPglyJIwE8t-Px-bQ,Aron,3.67,3
E_nDOvQDVAG4PxAlwtXiGA,Tracy,4.71,41
e_NxP7U6lRRbbBDwy5xMxQ,Chicken,1,2
E_Peg7chBmQYx1ZLkZUfpg,samuel,3.48,313
E_PnFVd5jl0z3yqhqsxurQ,Joyce,4.11,9
e_raEH6Y6fdS20UWGpZ5Nw,Libbi,3.96,76
E_rml-lPdWHmgA4v0j-tjw,Margaret,4.5,6
e_SwJdfXQvbZJIU0pA-C7Q,susan,3.64,12
e_sz2K4QEZkzGbke5SkdaQ,Shelly,3.25,4
e_UWyLsNM4SxEwpXm8rOSg,Michael,3.14,15
E_w74kVmNKPJI9mupwehRg,Matt,3.66,86
E__J4o4CN8hL42F0SQ09Xw,Jason,3.75,24
F-3564GO3u0jS-e8Yge6_A,Jime,2.22,12
f-5JlzDp4icWoGW4u7cWjw,William P,5,2
F-6bfN2MobB-crU_J9MNoA,kyle,4.12,67
F-cc84nIvuG15-PFBEdzGA,Scott,3.6,6
f-DPP1cAfcXHDznfW9t0eg,Michael,4.5,2
f-HPPzAQslph612-4iVeCQ,Amanda,3.76,55
F-iOCZDAJc9QvIqmyn3v7w,Jason,4.33,4
F-O09KxB3_EztDoyhqeEVA,Andrew,5,1
f-ojxL4YMhjBmyaFao0eZA,Marna,5,2
F-pKXJcB_5xv71L7TtCZTA,Adam,5,1
f-UBrVcO0jW_O7CxEIIB9A,Blair,4.09,57
f-WfffF_yXSKAU6kw6HysQ,Jay,3.86,7
f-wWZnmvbduRRb_AZw_RGw,kathleen,3.17,7
f-xJLG6AsPqifz_otUP8wQ,Danielle,3.29,17
f-_7wdkiXOc9TEfa4ZJEwA,Daina,4.62,8
f0-cqPVMDReOa6sUQNQyMA,Adam,4.33,3
F0-xvsvWf32mYsxY85eOdQ,Anne,4.33,9
F011HLNzETJdLKsfOkWkuQ,Lisa,3.23,26
f01B5tRtqf3k6ak1pPSAWw,Becca,4.61,104
F04PZuHKAm_JVFuHpq_TOQ,Idealiza,4.1,10
f04YAPMHo96Ykfc_o7cqjg,Amber,4.4,5
F06GHa7OWrR27-WWQcsCfA,jeremi,5,1
f0AjiRoQCe5AHRYmdT2GcA,Megan,4,5
F0dO68TECqEJBhBJ4P0qVA,Jill,3.49,49
F0DSsZlkFojnNILX92QAeA,Erika,2,1
F0ecO_eKomXZN1iGr0K7pw,Lori,3.53,15
f0HpSZCJuoZEeSwPMlBelg,Ryan,5,2
f0JcCnmEziZR_u1VXKJf4A,Joshua,5,2
f0k-oM7hAVvAZeoiiZ-cXQ,Clifford,1,1
F0KTqZcqbk4lsvWUqFveUQ,Rebecca,3.56,175
f0L05SHkV0lBl3jtJlNG4g,Bart,4,2
f0lMTWhPFV1eWildG_UF2A,Becky,3.5,3
f0mpKlJQHluoIE-mu-QLqg,J,2,3
F0qOB5VLlCp5xkkjQc-G1w,Jimbo,5,1
f0RcDhHpfeQwlbOPEuV5hQ,A.,3.38,13
f0RDEVxirqahwZtu4S4j6Q,Megan,3.83,138
f0thzdQHuzEJhNkN6uS2jQ,Jeene,3.62,33
f0tSLMKXtwsJHV7a47sw4w,Larry,4,7
f0Vbus3utxiaoC5Dqe_YCQ,Brittania,4,1
F0ynyzcDgCm_lRFgQ-c4hQ,Charles,5,1
F0__wXIE5pW7hgNIAJK79g,Andrea,5,1
f1-pIw_p0ifzu03TXjPRiw,Tori,3.72,142
f12eBPcC37g6wu6KdfB-pQ,Katie,3.56,25
f14wt2kkLP4hqBGlWXafXQ,Chris,3.68,38
F15X7vnqmpM0PDnG-cr8RA,Matt,5,1
F16mzug4XEe6dBZZl4y33g,Mary,1,3
F17ABTFT5OaRcHks08lb0Q,Victor,3.75,24
F1c-nCdFI7pnSxUv2cszyA,Kacy,3.5,9
f1EokGAtmy2OChSs1XbETA,Kim,3.6,10
f1gxYr0ZZTcOvmWvdo6ENQ,Lauren,3.89,19
F1N-v20NsVucjkFCy4jOLw,Annie,4.5,3
f1n4I8X6TBPDrndPaDrBEg,Tasnim,3.33,3
F1NLAL4_OB5q5grx5WGqtQ,Rich,4.08,62
f1OQRZFDjks0CoKPyOQwuA,Liberty,4,6
F1PkYH1CZIIMXb0VMEUmbw,Andrea,2.6,5
F1QFJa7GLu9ydXYFU2q4kw,Andrew,3.86,50
f1QmFhfQDrFhS1mJYSWe5Q,Nicole,3.5,10
F1thNlJWo4Vly0VfRzyWlQ,Elaine,5,1
F1tWv_BzbjBmiGa20CDfcA,Nik,3.4,10
f1WaD_jQIZNTKLXM0H5_Lg,Janell,1,1
F1z0661Q9JIOMugXvrL12g,Adam,4.45,12
F1_EKp5Qc5u-m1o6NItJPw,Dan,4.38,16
F21azNBoXB8c6zorMz0jaw,Shelley,3.93,43
f23DD5jfjKR0cO6As-6DJQ,Greg,3.84,46
F28hTTLhM5sEtIc8k7KQVw,Beverly,5,5
f2aH-hqBtQLMGegUsJvi9g,Ray,3.8,25
F2AUxYo9NJ3pqiA0n6qemw,Luke,2.67,3
F2bm-RcEaxqIqriybDgpXQ,Mongrul,3.76,63
f2F596C_I1-OiCpEHom1ww,Lisa,5,4
F2GEqt_mV95OQEiYPTQ4VQ,C,3.24,35
f2KU_Pwc3EzYaunvrACEeA,andrea,4.19,16
f2l2Trs6c0DbWGMMllmJHg,Matthew,3.64,508
F2M53He6gzMb1vp3m7cKJg,Syd,4.78,10
f2obzQDBAMHgJ_hjTImNpw,Alice,4.33,15
f2P9doabyXDo7JaZ5K7keQ,kunal,3.9,42
F2RIM2YcRmGVrNi4JFELNA,Jacqueline,5,1
f2vSByeyI8_MzKUiqFqCbw,Joshua,4.62,8
f2yrVy2iVooO1_pMCr9XNg,Rick,3.93,27
F2zmXFFQMHW9J3sA2KSRlQ,Rachel,3.5,20
f3aCFsu5eT6UfB8IkDucUA,Sabra,5,4
F3bqDHzEovQvcXT0AO59TQ,Erica,3.54,13
f3c1Ytjs0FAXtdH09P4mKQ,Christine,4.75,4
f3CGbudGJ5QzL2nleTndQA,Paul,3.4,7
f3D721hE83vKmtEWzcxshQ,Austin,4.6,6
f3hEAfMH3bw07jT35unDjg,Martin,3.7,87
F3IAjFGRh5cBSS5es3CgCQ,Andre,4.91,11
f3JAz1zcX-WhhuipdIJTsw,Otto,2.5,2
F3kzrZd3R_z60p5mPeAT-Q,Chrystal,4.5,3
f3l2LgpisnbWhoGw2SQ88w,Douglas,4.33,3
f3LA83yEEBMj9q92H28O7w,Jon,3.49,196
F3MApIIsaLJnUNSDFv0FWA,L,3.93,15
F3mtgxnGkiavJB3Y4SBgOg,Monika,5,1
F3MuccVKGKuWM34d1epDLg,stuart,3.67,86
f3N5AkPJ447xLRykBlsZgQ,Jacob,1,1
f3n5DSj1-H9FEAO55E5U2A,Mark,3.6,5
F3nsSpCTc5M9y5IXnJqBvQ,Mallory,5,1
f3Nx7laKVGSEjnI0W3HomA,D,3.73,11
f3pL3Q6ABEE2qLRMG9Rr3A,Peter,4.4,6
F3slVCSkCvytxat4Trw3jw,Chris,3.58,12
F3TPQDt__e0IwyqUdZOpYw,Julie,5,1
F3UojyaAto_lqeVAcUIl6A,Chase,3.83,106
f3wZQHlDQ3tbC1374qV5Mg,Sandra,5,3
f3xHIzvkCyEudtA04VDc3Q,Katie,1,1
F42m3NtTix9189K1lDspZA,Candace,4.38,8
F42S2cx4x9gp9R6a88YspA,Jeffrey,2,2
F49-gqDVcesr8wnO1xbXgA,Priya,4.08,39
F4ACI9bsxLd2CyZji-HPUw,Sue,4.5,2
F4b7DAN8XJKXB0tEJ2WlqA,Brittney,3,3
f4cCluU72ylwyphBZh4Ejg,D.R.,3.37,27
f4CExFYr3GTMSBD4BccDQw,Ashlie,3.57,21
f4D0eZcrwl62Xk3l3Nr5lA,Amber,4,5
f4Fq9Z8HaYsh6EJsAaCA2g,Whitney,3.8,41
f4hozEiQMUuKm3sUjIFzUQ,Mike,5,1
f4j0l6Oyi79sBoFTztNeBA,Jenn,3.21,20
f4jca6H24cKk_Gb9XGuppw,Jennifer,4.67,7
f4KaaYA_eEtn19QVqd9sgA,Kimberly,4.5,2
F4kpR82hhEctQu2aip50jQ,Brandy,2.5,2
f4QhJWE7q0n7ECbN9hJYEA,Justin,3.46,133
F4sfffJ8-VCNFLUT0q6Gtg,Dan,3.86,83
F4tghG3IVBQOjg6ZdP88oQ,Darrin,2.5,2
f4tkMY38LPnXcW17qPiApQ,John,5,1
F4UqIMhypQ3SOkJTcL5cvA,Julianne,3,11
F4zb6uNZHInE9aGVBQqjzw,Won-Woo,5,1
f4zorr-M8ilgqZr3qw5Wcg,Jeff,4,1
f4_0MTexPnmvuWwjTsR_mQ,Smashely,4.17,7
f54vvp_vU-pik1hsfz5ZCg,Trey,4,1
F55sgaqHq2KE1LsixSKxAw,Gary,3.07,17
f56GOMjjYL-ooiw035csUw,Brett,3.75,4
F5ACaWQvyUQ2HH7-YIkdkw,Charles,1.75,4
F5atzmqOAqEaYU86Oil2wQ,Nick,1,1
f5CqKZlqK9Sox9z9wuooCQ,joe,3.49,198
f5DSsK2w-b0xQVyz8lZACw,Terry,4,38
F5ffMTVBh8ruqFeGIItyiA,Rob,4.5,8
F5Gri8cauLK3uOaZtQV2VQ,Sarah,4.22,60
F5ha9Egw531-CwFWIA23FA,Jaime,5,2
f5iVXwybnysXlhgarCSkcw,t,3.45,39
f5m8x0MLzLXbIAWQR2q5bw,Ken,5,1
f5nCzPxSauEc811_Zt5k4A,Brian,4.14,21
F5NvOP5YeKetvkYo1W4t3A,Tim,3.85,490
f5oHNTCE7uqwEhC82jTDwQ,Christopher,3.63,78
F5opQnWUB-_710lf3BELxg,Kristin,3,1
F5PBDLYAexzotqRDOkiEdQ,Melissa,5,3
f5RoIaZdVCj1mgubOR-WTg,Marci,5,1
F5w9TkVTLvAKFGptELOi8Q,Brian,3.58,12
f5xe1YwxRDwaA7B3seXrFQ,Lindsay,2,1
f5ZOeMIw0RsH0PR0QScSxQ,Zach,5,4
f61E0zmCuIMzUiUOZ1AI6g,Krystina,5,2
F63wYiKgAoeoJZfDEVV7Cg,Kerri,3.2,5
F66ALXcvZJcpGMbJ90zS8g,Lee Ann,3.57,97
F6af8hugErqOV4gTdjKDqQ,Shane,3.8,5
F6B-A5coQW7gGhi4sd_mkg,Lisa,3.85,13
F6d9gLCyE-CJM6gB-frh8g,Trevor,4,1
F6d_GAFAEuvIEW1Zg5KPRw,Jamil,2.83,6
f6I4_Nn4LII0oy84UxEhuQ,Cameron,3.75,4
f6l-y78wa7xqzauwPbooTg,Nicole,3.78,11
f6LyQRjgqdZPYK888JHedQ,Annie,4.26,20
f6Mnwo6WXeHfWbzOHvxjQg,rob,3.5,2
F6mQhKLdj_PEdxLvDYOm2Q,Daniel,3.86,9
F6oo6D8URtb_5UxXAvt4ng,Sarah,5,1
f6OrCniXBmPtT6wthFP1nw,Dustin,3.67,6
F6QsMoJdvtohlbnST-fDyQ,Teresa,4.42,394
f6q_pSwkHMNbRusrX5Pkfg,Ann,3.28,32
F6uG2OxXVNkAhuM24n3ZGg,Derek,3,2
F6ybG53AampJSN4FsLGOmg,Jessica,3.86,84
f7-hEPWejNEGX-breVnKhA,Debbie,5,1
f72UJVOllcjgpZdOi7-gkA,M,3.5,7
f7amtjwWnMWOArqC7GMLnQ,H,4.67,3
F7CLAwNBdXmTtIjkgp3vMA,Josh,5,4
f7etZ9-XUlA7nsIpFoaDRw,Kris,4.12,33
f7Ez84QWvsJPXwVpG9-AjQ,Carlie,3.42,187
F7GpxKGUwRWenZNPmzjlkQ,Paul,4.8,5
f7Hv9J9GTTXd3XsfRgt3Pw,Valerie,3.1,40
f7itdjJtWrProG1RucW0Yw,Talley,3.79,170
F7jDusVJagWIFD-UTz7xgg,J,3.81,467
F7l9vPud40BV8BXRBfZCuA,Smarmorine,4.33,3
F7M4BavtLJWFdjBBEcYCgg,Daebin,3.83,12
f7PXuzaqLs4IzGX0iz5ipw,Tony,3.6,5
F7RDFMRcrRIvWd41RHEvZQ,Joseph,4.09,16
f7UcyFDytGN_uzXb69vHzA,Yamile,4.92,13
F7uzfIgO0fqYV2HkjZ_d9w,Ashley,2.67,6
F7Vls4H-dGj-stNeLm9zuw,David,4.83,6
f7vVhHdlYTODg4CEhwCv1w,Large,3.88,9
F7Xf_ygIykT7dJaQsbRpeQ,Singha,3.32,93
F7XrRNyVM5FWTPWPh7nTNA,Zen,3.64,34
F7zktmTInsmjF6NSi4tDUQ,Michelle,3.85,27
F7ZXAdYWfwxrowYdR3D9HQ,Devra,5,1
f7_ESzdPC-IbjDhDtXN73w,Courtney,4.35,57
f81WLc7-3tyTCuKk0UaTsw,Sandra,3.5,2
F82JoyU1Y5yFuSeKfGxoAA,Doug,3.68,245
f83AQdEH-3Ze4dCoWLi1NA,Joe,3.89,37
F89xQvtT94yxthlkkcZ_8w,Lee,3.97,32
f8AMUEk1lpR2zH3O0SUxwQ,Susan,4.8,10
f8cfFT4gAloPd0VkwZdzGw,Tiffany,5,1
F8d1zNBZ_TBC_cFveLBhRQ,Kevin,3.5,4
f8dilgbBoQLxDgQB_T_qFw,Charlotte,3.69,17
f8dTSbjfaVC6nXIdtUKFCg,Dave,3.92,13
f8fyAgiIG4r-PaVpDrJlPA,Rebecca,1,1
F8gpvIflrYhC8SrYJgVv-Q,Jeff,2,1
F8HqecS1IMNUnxJAIYN37w,Kristin,5,1
F8Jw7_ESOo6PzL84izU2ig,Dale,5,1
f8JZRZH80cqJZOC6bxS4EQ,Danial,2.33,9
F8MIgcGzop_Mv0gFYJc4fA,Debbie,3.25,83
F8Nk_fdDtE4YWpy5liZX_g,Hendrix,4.19,37
F8P_fHNXGAwD-v7NYrHIuA,Marce,4.15,26
f8Q0rCvohLzi230yOTnseQ,T,4.75,7
F8REvqCL9BjIp6B9rUU_2Q,Candace,3.17,6
f8RwE3UHsFdqlNt2efRdsA,Mary,1.5,2
f8tvK2M7DbzXCxZUaWZ4yg,Maria,3.75,61
F8v7cXbo-uA2QeNcHptE1g,jon,5,1
f8VHhBNt7DEiOhXvPPI8Jw,Tiffany,3.55,421
f8wOEYCAINZqDM8ddJ7u6A,E,3.7,10
F8w_OD4gtXrqBffQmOurXw,Jana,3.08,12
F8xnh8bSvUCP6l5uJMt5bg,Tommy,5,2
F945VUHPDFWVYS3yP-moIQ,Nila,4,4
F97G9Uy4xlTf8hocE6jS7w,mike,2.8,15
